text,sentiment
"Glaston 's well-known brands are Bavelloni , in pre-processing machines and tools , Tamglass and Uniglass in safety glass machines and Albat + Wirsam in software solutions .",neutral
"Goodwill and other intangible assets account for some 2.0 mln euro ( $ 2.6 mln ) of the purchase price , 20 pct of which payable in Aspo shares .",neutral
Grapevine city officials in September approved $ 35 million in tax rebates and grants for the expansion .,positive
Gunneflo will be responsible of Oriola-KD 's Pharmaceutical Trade business in Sweden .,neutral
"Harju Elekter was founded in 1968 , and is the leading producer of electrical equipment and materials in the Baltic States .",neutral
"Harold W. Young is an independent broker working closely with several retailers including Ahold USA , Market Basket , CVS , BJ 's Wholesale Club , Hannaford and Cumberland Farms .",neutral
He also mentions that this improvement to the service follows the recent expansion of the Finnlines service from Bilbao via Antwerp and Helsinki and from Hull via Helsinki to St. Petersburg .,positive
HELSINKI ( AFX ) - Outokumpu said it has agreed to sell the Hitura nickel mine in Finland to Canadian group Belvedere Resources Ltd for 10 mln eur worth of Belvedere shares .,neutral
"HKScan , headquartered in Turku , Finland , is a leading northern European food group with 10,000 employees in nine countries .",neutral
"HKScan is one of the leading food companies in northern Europe with homemarkets in Finland , Sweden , the Baltic countries and Poland .",neutral
"Honkarakenne mainly exports large luxury log houses to Russia to be used as one-family houses or holiday homes ; 70 % of sales go to the Moscow region , about 20 % to the St Petersburg region , and the remainder to other locations .",neutral
However short-term rentals are becoming more popular .,neutral
"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE 16.12.2008 AT 09:30 Huhtamaki Oyj has resolved to clarify the Group structure by separating the Foodservice and Consumer Goods businesses in its production unit in Hameenlinna , Finland by transferring the businesses into its wholly owned subsidiaries .",neutral
"Iggesunds Bruk in Sweden is one of the most advanced , fully integrated pulp and paperboard mills in the world .",positive
"In addition , YIT has reserved EPI Russia the right to expand the logistics center by about 100,000 m2 .",neutral
"In addition to the presentations held by President & CEO Kai Telanne and CFO Tuomas Itkonen , participants will have an opportunity to discuss with other members of the company 's management .",neutral
"In Finland , 71 % of paper and paperboard is reclaimed .",neutral
"In Finland , export industry forms a large clientele for the packaging industry .",neutral
"In providing managed services , Nokia takes responsibility for building , operating and transferring as well as optimising the Indosat 3G network .",neutral
"In Switzerland , Teleste have been an established supplier of products for a long time and its primary customers include cable and fiber-to-the-home ( FTTH ) operators .",neutral
"In the end , Sanoma News wants to secure its foundation with the savings .",neutral
"In the Homeware area , Fiskars provides leading branded products for home , kitchen , and interior design .",positive
"In the survey , Goodyear is the third most valued tyre brand , followed by Continental and Bridgestone .",neutral
"In today s business , you have to pre-empt what consumers want , said Mohammed Zainalabedin , General Manager , Zain Bahrain .",neutral
Ingen is an established medical device manufacturer with an emerging new medical product line for the respiratory market worth an estimated $ 4 billion in the U.S. and $ 8 billion globally .,neutral
Insurance policies should be simple .,neutral
It has several innovative small molecule and biological drug candidates at different stages of clinical development .,neutral
It has sold one half of its business operations and will enter the Helsinki Stock Exchange via the back door through an innovative buyout arrangement with Kasola .,neutral
"It is a member of the OneWorld alliance , which includes American Airlines and British Airways .",neutral
It is a solid credit that has been compared to a DZ Bank or a Rabobank .,positive
It is expected to be completed by the end of 2007 .,neutral
It is planned to set up the A class business center in the two top storeys of the complex .,neutral
"It is positive that the company it recruited Harri Koponen as CEO , according to Affarsvarlden .",neutral
"It is the first oil company to join RSPO and commits fully to sustainable sourcing of feedstocks for the production of its NExBTL biodiesel , it said .",neutral
It will provide heating in the form of hot water for the sawmill 's needs .,neutral
Its 168 asset management experts manage assets worth over EUR 35 billion .,neutral
Its other well-known brands include fitness equipment maker Precor and U.S. - based ball sports equipment maker Wilson .,neutral
"Janno Reiljan , a member of the Eesti Energia supervisory board , said the owners of Narva Power Grid had informed Eesti Energia about their wish to sell .",neutral
"Jawad Williams scored 23 points in an impressive debut for Jerusalem , with Jason Rich adding 18 and Yuval Naimi chipping in with 16 points for Hapoel , which visits the yellow-and-blue next week .",positive
Jon Risfelt is 49 years old holds a Master of Science in Chemical Engineering from the Swedish Royal Institute of Technology .,neutral
Juha Haapakoski will continue as Editor-in-Chief with budget responsibility also with the new publisher .,neutral
