text,sentiment
"The city will invite , however , a public procurement tender for the tailor-made public furniture , such as park benches , litter receptacles , public toilets , as well as bus shelters , street lights , and other .",neutral
The combined value of the orders is almost EUR 3mn .,neutral
The combined value of the orders is EUR 45mn .,neutral
The combined value of the planned investments is about EUR 30mn .,neutral
The companies aim to close the deal before the end of the year .,neutral
The company also said that it will sell approximately 150 hectares of land to the city of Valkeakoski by the end of the year a part of its `` From job to job '' program .,neutral
"The company can not give up palm oil altogether , however .",neutral
The company did not disclose the price of the acquisition .,neutral
The company distributes Hiab 's products as well as other products .,neutral
The company does not at present hold any of its own shares .,neutral
The company does not disclose the sum it applied for .,neutral
The company expects meat purchases to remain at about 8mn kilos in 2011 .,neutral
The company expects to open its first online shop in the US in the summer in 2011 .,neutral
"The company has decided to stop the operations of Ruukki Construction Division in Latvia and Lithuania , and concentrate the production and logistics in Parnu , Estonia in 2009 .",neutral
"The company intends to launch housing development at the acquired land plots and to construct 50,000-60 ,000 square metres of housing per annum by 2011 .",neutral
"The company is headquartered in Sievi , Finland , and is listed on the Nordic Exchange in Helsinki .",neutral
The company may at any time have in its possession one tenth of all its shares at the maximum .,neutral
The company operates power plants in the Tyumen and Chelyabinsk regions and in the Khanty-Mansi Autonomous District .,neutral
"The company operates worldwide and employs in total approximately 47,000 persons .",neutral
The company reiterates its outlook for 2009 .,neutral
"The company 's board of directors will propose a dividend of EUR 0.95 per share for 2008 at the annual general meeting , scheduled to be held on March 23 , 2009 .",neutral
The company 's board of directors would propose a dividend of EUR0 .15 per share for 2005 .,neutral
The company 's board of directors would propose a dividend of EUR1 .00 per share for 2005 .,neutral
The company 's equipment rental portfolio consists primarily of tools for small and mid-sized customers in the construction industry .,neutral
The company 's model is based on developer contracting construction projects and customer focused project management .,neutral
The company said that the results of the third quarter do not include non-recurring items .,neutral
The company says the measures are no longer needed .,neutral
"The Company serves approximately 3,000 customers in over 100 countries .",neutral
"The company serves customers in various industries , including process and resources , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , as well as catering and households .",neutral
"The company serves customers in various industries , including process and resources , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , as well as catering and households .",neutral
"The company was supposed to deliver machinery to a veneer mill in the Tomsk region , in Russia .",neutral
"The company will also shut one paper machine in Finland and one in Austria , as well as two label paper machines in Finland for up to 10 months , Helsinki-based UPM said yesterday .",neutral
"The company will disclose further details , including the anticipated transaction timetable and the name of the new investor , within one week .",neutral
The company will issue an inaugural Eurobond deal in the near future subject to market conditions .,neutral
The company will propose a dividend of EUR0 .12 per share for 2008 .,neutral
The compnay also said that it would lower the price of development projects by about one third compared with last November .,neutral
The construction project is scheduled to start in the second quarter of 2009 and the new building is scheduled to be in place by the end of 2010 .,neutral
"The contract also includes installation work in a new multistorey carpark for close on 1,000 vehicles .",neutral
"The contract comprises a log handling line , a peeling line , and a veneer drying and grading line .",neutral
"The contract covers the supply of temporary heating equipment for LKAB 's new pellet plant in Kiruna , in northern Sweden .",neutral
The contract has been allotted as per lowest price criteria .,neutral
"The contract includes design , construction , delivery of equipment , installation and commissioning .",neutral
"The contract includes software licences , application maintenance and training .",neutral
"The contract incorporates a Convergent Charging rating solution for voice and data , which includes Internet , GPRS , SMS , MMS and WAP .",neutral
The contract is for next year .,neutral
The contract will take effect in 2009 for a five or ten year period .,neutral
"The contracts between Raute Corporation and Muling Kemian Wood Products Co. , Ltd. , which were announced on 3 November 2010 , have taken effect .",neutral
"The contracts of the employees , 96 of whom are blue-collar workers , will be ended between March and August 2011 .",negative
The current lay-offs are additional to the temporary lay-offs agreed in December 2008 and in May 2009 .,negative
The CVs of the proposed members are available for viewing from 12 March 2008 onwards on the Internet at www.sampo.com/ir .,neutral
The deal also includes a ten-year maintenance agreement .,neutral
The deal includes an option for Cramo to buy out the minority stake in 2011 .,neutral
"The deal includes the entire personnel of PlanMill Oy , who will transfer to the new company as so-called old employees .",neutral
"The decision means temporary lay-offs of fixed duration at the company 's Nastola and Jyvaskyla units , in southern and central Finland , respectively .",negative
"The decision of the French Court relates to the claims raised by twenty-one former Aspocomp S.A.S employees , the company said .",neutral
The divested stake represented about 2.7 m shares in Okmetic 's capital .,neutral
The dividends payable annually shall be deducted from the share subscription price .,neutral
The duration of the contract is 37 months .,neutral
The duration of the lay-offs per employee will vary from one to six weeks .,neutral
The ECB can mainly target inflation .,neutral
The Efore plant at Saarijarvi in central Finland is one of the largest employers in the region .,neutral
The employee negotiations are to address measures needed to adjust the operations to the present production situation .,neutral
The energy shot is packed in a 100-millilitre bag with a screw cap .,neutral
"The engine has an electrical output of 18,321 kW , making it the largest gas powered generating set in the world .",neutral
The Estonian parliament was set to vote on amendments to the excise duty law on Wednesday that would add 0.42 kroons to the price of a liter of diesel and 0.45 kroons to the price of a liter of gasoline from the start of 2010 .,neutral
The executive group will participate in the adjustments with a fixed-term 5 % salary cut .,positive
The exercise price of the option will be based on Safran Software Solutions ' license and maintenance sales as well as the result of the company .,neutral
"The facility will be used to refinance Citycon 's existing credit facility , the company said .",neutral
The fair value of CapMan Plc 's own investments on 30 September 2008 amounted to MEUR 59.8 .,neutral
